scenario,code,code_version,source,physical_assumptions,coordinate,frequency_hz,observer_time,value_name,value,asgard_ratio,wall_time,boundary,radius_cm,chi,metric_group
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.51878386e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249750e+14,1.10350722e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249695e+14,1.15029983e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.52456764e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249695e+14,1.15029983e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.51887490e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249695e+14,1.15029983e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249637e+14,1.20067867e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.54759817e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249637e+14,1.20067867e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.51901028e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249637e+14,1.20067867e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249576e+14,1.25504974e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.58106586e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249576e+14,1.25504974e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.51919989e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249576e+14,1.25504974e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249511e+14,1.31388085e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.62861256e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249511e+14,1.31388085e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.51945614e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249511e+14,1.31388085e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249442e+14,1.37771366e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.69570375e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249442e+14,1.37771366e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.51979464e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249442e+14,1.37771366e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249368e+14,1.44717860e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.79081870e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249368e+14,1.44717860e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52023522e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249368e+14,1.44717860e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249289e+14,1.52301346e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,3.90501313e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249289e+14,1.52301346e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52067441e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249289e+14,1.52301346e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249205e+14,1.60608678e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.01073562e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249205e+14,1.60608678e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52109488e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249205e+14,1.60608678e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249114e+14,1.69742763e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.11308238e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249114e+14,1.69742763e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52154490e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249114e+14,1.69742763e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249015e+14,1.79826372e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.21634865e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249015e+14,1.79826372e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52202774e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94249015e+14,1.79826372e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248908e+14,1.91007082e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.32456157e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248908e+14,1.91007082e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52254695e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248908e+14,1.91007082e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248792e+14,2.03463742e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.44271668e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248792e+14,2.03463742e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52310635e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248792e+14,2.03463742e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248664e+14,2.17415051e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.57416049e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248664e+14,2.17415051e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52370959e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248664e+14,2.17415051e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248523e+14,2.33131075e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.72282428e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248523e+14,2.33131075e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52435987e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248523e+14,2.33131075e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248367e+14,2.50948948e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,4.89641250e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248367e+14,2.50948948e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52505945e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248367e+14,2.50948948e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248192e+14,2.71294615e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,5.09273546e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248192e+14,2.71294615e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52580809e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94248192e+14,2.71294615e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247995e+14,2.94713482e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,5.32286569e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247995e+14,2.94713482e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52660137e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247995e+14,2.94713482e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247771e+14,3.21914506e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,5.57316965e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247771e+14,3.21914506e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52742395e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247771e+14,3.21914506e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247514e+14,3.53835032e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,5.86110341e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247514e+14,3.53835032e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52824213e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247514e+14,3.53835032e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,chi_dvolume_weight,2.84830729e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247216e+14,3.91738600e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_tau_syn_chi,6.15390435e-04,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247216e+14,3.91738600e+00,chi_projection
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,max_seed_syn_chi,3.52898225e-02,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.94247216e+14,3.91738600e+00,chi_projection
