scenario,solver,band,nu_hz,t_obs_s,flux_density
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.60423938e+06,6.66643365e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.58944158e+06,5.29406080e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.78545457e+06,4.14393021e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.23738707e+06,3.20962680e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.00000000e+07,2.46679364e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.00000000e-01,3.01253105e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.21397719e-01,3.53337129e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.47374062e-01,4.14368051e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.78908749e-01,4.85631712e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.17191140e-01,5.68546791e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.63665090e-01,6.64233571e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.20083405e-01,7.73328642e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.88573952e-01,8.94385593e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.71719914e-01,1.02426325e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.72657215e-01,1.15544215e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.95192796e-01,1.27585087e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.43948197e-01,1.37088848e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.02453386e+00,1.42634706e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.24376073e+00,1.43428827e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.50989716e+00,1.39321316e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.83298071e+00,1.31207861e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.22519677e+00,1.20303416e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.70133812e+00,1.07532233e-22
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.27936286e+00,9.41916615e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.98107171e+00,8.09915365e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.83293024e+00,6.87166033e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.86706707e+00,5.75407868e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.12248558e+00,4.75184164e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.64653503e+00,3.88487933e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.04966963e+01,3.16079903e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.27427499e+01,2.55971071e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.54694077e+01,2.07789417e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.87795080e+01,1.69417337e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.27978944e+01,1.39874933e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.76761237e+01,1.17721586e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.35981829e+01,1.01636195e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.07874276e+01,9.02472872e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.95150067e+01,8.25720071e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.01100886e+01,7.78584388e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.29722764e+01,7.54058751e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.85866790e+01,7.46165626e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.07542208e+02,7.49898083e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.30553787e+02,7.62319949e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.58489319e+02,7.80833216e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.92402418e+02,8.03885805e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.33572147e+02,8.30311552e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.83551258e+02,8.58855867e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.44224760e+02,8.89378209e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.17881006e+02,9.21626471e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.07298009e+02,9.54785841e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.15848211e+02,9.88097529e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.47625680e+02,1.02132310e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,9.07600522e+02,1.05150940e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.10180633e+03,1.07853765e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.33756775e+03,1.10079758e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.62377674e+03,1.11665260e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.97122792e+03,1.12439557e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.39302573e+03,1.12189792e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.90507865e+03,1.10684040e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.52669921e+03,1.07690193e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.28133240e+03,1.03026742e-23
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.19743987e+03,9.66037184e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.30957344e+03,8.84898828e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.65967823e+03,7.85256046e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,9.29867465e+03,6.67942796e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.12883789e+04,5.44013325e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.37038345e+04,4.24595731e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.66361425e+04,3.18160051e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.01958975e+04,2.30324097e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.45173589e+04,1.62504764e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.97635144e+04,1.12730229e-24
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.61322276e+04,7.74457616e-25
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.38637001e+04,5.29300117e-25
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.32495313e+04,3.60535388e-25
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.46437163e+04,2.45075653e-25
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,7.84759970e+04,1.66183312e-25
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,9.52680703e+04,1.12505138e-25
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.15653264e+05,7.60298130e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.40400425e+05,5.13371833e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.70442913e+05,3.38040991e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.06913808e+05,1.89201210e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.51188643e+05,1.39153142e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.04937283e+05,1.19073470e-26
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.70186906e+05,7.14403535e-27
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.49398459e+05,4.53293570e-27
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.45559478e+05,2.99271447e-27
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.62296762e+05,2.02980234e-27
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.04013161e+05,1.39877703e-27
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,9.76053637e+05,9.75318119e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.18490685e+06,6.86337833e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.43844989e+06,4.86592957e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.74624535e+06,3.46220930e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.11990202e+06,2.46902804e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,2.57351270e+06,1.76377305e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.12418571e+06,1.26370425e-28
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,3.79269019e+06,9.10024953e-29
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,4.60423938e+06,6.58763668e-29
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,5.58944158e+06,4.77580061e-29
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,6.78545457e+06,3.46474067e-29
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,8.23738707e+06,2.51767668e-29
Wind-ISM jump,fullhide_1d,Rband,4.60000000e+14,1.00000000e+07,1.83262075e-29
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.00000000e-01,2.18762038e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.21397719e-01,2.45396360e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.47374062e-01,2.70478686e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.78908749e-01,2.90918699e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.17191140e-01,3.03680543e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.63665090e-01,3.05542938e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.20083405e-01,2.94049349e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.88573952e-01,2.68325312e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.71719914e-01,2.30940296e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.72657215e-01,1.86686513e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.95192796e-01,1.41636318e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,8.43948197e-01,1.01230113e-22
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.02453386e+00,6.89012354e-23
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.24376073e+00,4.54333147e-23
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.50989716e+00,2.99965742e-23
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.83298071e+00,2.03349615e-23
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.22519677e+00,1.45739342e-23
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.70133812e+00,1.14066252e-23
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.27936286e+00,9.76091200e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.98107171e+00,8.99397538e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.83293024e+00,8.69825065e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.86706707e+00,8.65444479e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,7.12248558e+00,8.72253296e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,8.64653503e+00,8.82162132e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.04966963e+01,8.91378371e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.27427499e+01,8.94503097e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.54694077e+01,8.94661219e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.87795080e+01,8.90337126e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.27978944e+01,8.81457793e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.76761237e+01,8.67200200e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.35981829e+01,8.47361830e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.07874276e+01,8.19385717e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.95150067e+01,7.85883491e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.01100886e+01,7.46493972e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,7.29722764e+01,7.01402935e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,8.85866790e+01,6.51290064e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.07542208e+02,5.95990005e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.30553787e+02,5.34617926e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.58489319e+02,4.72178421e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.92402418e+02,4.10934605e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.33572147e+02,3.52401213e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.83551258e+02,2.97800923e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.44224760e+02,2.48182897e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.17881006e+02,2.03920126e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.07298009e+02,1.65690524e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.15848211e+02,1.33243400e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,7.47625680e+02,1.06293323e-24
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,9.07600522e+02,8.42525157e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.10180633e+03,6.64950338e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.33756775e+03,5.23020561e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.62377674e+03,4.10425795e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.97122792e+03,3.21662653e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.39302573e+03,2.51818502e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.90507865e+03,1.96921066e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.52669921e+03,1.53802900e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.28133240e+03,1.19835776e-25
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.19743987e+03,9.28771249e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.30957344e+03,7.11360434e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,7.65967823e+03,5.32457576e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,9.29867465e+03,3.90233570e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.12883789e+04,2.85129439e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.37038345e+04,2.07697913e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.66361425e+04,1.50734192e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.01958975e+04,1.08919289e-26
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.45173589e+04,7.83353281e-27
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.97635144e+04,5.60671021e-27
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.61322276e+04,3.99367027e-27
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.38637001e+04,2.83135835e-27
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.32495313e+04,1.99802401e-27
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.46437163e+04,1.40432057e-27
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,7.84759970e+04,9.82920485e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,9.52680703e+04,6.85820657e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.15653264e+05,4.77103802e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.40400425e+05,3.31210782e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.70442913e+05,2.23486616e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.06913808e+05,1.28061448e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.51188643e+05,1.02476168e-28
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.04937283e+05,8.68578787e-29
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.70186906e+05,4.66888205e-29
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.49398459e+05,2.65314016e-29
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.45559478e+05,1.58944283e-29
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.62296762e+05,9.92792120e-30
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,8.04013161e+05,6.37720714e-30
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,9.76053637e+05,4.18549494e-30
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.18490685e+06,2.79523214e-30
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.43844989e+06,1.89307101e-30
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.74624535e+06,1.29202497e-30
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.11990202e+06,8.86228721e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,2.57351270e+06,6.10103926e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.12418571e+06,4.22144539e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,3.79269019e+06,2.94137598e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,4.60423938e+06,2.06324556e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,5.58944158e+06,1.45068877e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,6.78545457e+06,1.02191567e-31
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,8.23738707e+06,7.21121493e-32
Wind-ISM jump,fullhide_1d,1keV,2.41798900e+17,1.00000000e+07,5.09691640e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.00000000e-01,6.71179950e-26
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.21397719e-01,3.92936434e-26
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.47374062e-01,2.04843981e-26
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.78908749e-01,9.28661088e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.17191140e-01,3.30439916e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.63665090e-01,1.08934013e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.20083405e-01,1.68174047e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.88573952e-01,1.04623577e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.71719914e-01,1.38104439e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.72657215e-01,1.76092122e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.95192796e-01,2.18624384e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,8.43948197e-01,2.61475052e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.02453386e+00,2.87412130e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.24376073e+00,2.97812155e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.50989716e+00,2.89601070e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.83298071e+00,2.67380671e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.22519677e+00,2.37084581e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.70133812e+00,2.03912019e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.27936286e+00,1.71506250e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.98107171e+00,1.41679550e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.83293024e+00,1.15843381e-27
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.86706707e+00,9.37934991e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,7.12248558e+00,7.53207365e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,8.64653503e+00,6.01748429e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.04966963e+01,4.79281107e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.27427499e+01,3.79543014e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.54694077e+01,3.00345247e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.87795080e+01,2.36865826e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.27978944e+01,1.86535054e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.76761237e+01,1.46520826e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.35981829e+01,1.15105892e-28
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.07874276e+01,9.02281590e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.95150067e+01,7.06165289e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.01100886e+01,5.52400070e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,7.29722764e+01,4.31994716e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,8.85866790e+01,3.37647643e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.07542208e+02,2.63800436e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.30553787e+02,2.05862187e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.58489319e+02,1.60592305e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.92402418e+02,1.25200220e-29
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.33572147e+02,9.76281621e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.83551258e+02,7.60834486e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.44224760e+02,5.92837144e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.17881006e+02,4.61681206e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.07298009e+02,3.59109115e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.15848211e+02,2.78910026e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,7.47625680e+02,2.16603348e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,9.07600522e+02,1.68258149e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.10180633e+03,1.30841484e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.33756775e+03,1.01837746e-30
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.62377674e+03,7.93540367e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.97122792e+03,6.19283025e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.39302573e+03,4.83905311e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.90507865e+03,3.78503241e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.52669921e+03,2.96277529e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.28133240e+03,2.31825862e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.19743987e+03,1.80893175e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.30957344e+03,1.40023082e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,7.65967823e+03,1.06580768e-31
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,9.29867465e+03,7.98655105e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.12883789e+04,5.96609810e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.37038345e+04,4.44353888e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.66361425e+04,3.29848434e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.01958975e+04,2.43917158e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.45173589e+04,1.79624806e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.97635144e+04,1.31709767e-32
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.61322276e+04,9.61606991e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.38637001e+04,6.99078591e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.32495313e+04,5.06072380e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.46437163e+04,3.64972602e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,7.84759970e+04,2.62186215e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,9.52680703e+04,1.87795772e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.15653264e+05,1.34150839e-33
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.40400425e+05,9.56428899e-34
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.70442913e+05,6.60234340e-34
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.06913808e+05,3.66788367e-34
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,2.51188643e+05,2.38909758e-34
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.04937283e+05,1.72671869e-34
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,3.70186906e+05,8.39308667e-35
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,4.49398459e+05,4.59155119e-35
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,5.45559478e+05,2.69687326e-35
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,6.62296762e+05,1.65672775e-35
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,8.04013161e+05,1.04664065e-35
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,9.76053637e+05,6.75008605e-36
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.18490685e+06,4.42554589e-36
Wind-ISM jump,fullhide_1d,100MeV,2.41798900e+22,1.43844989e+06,2.94024572e-36
